ano,mun,tipo_parto,qtde_partos,id_option_f1,nome_option_f1,id_option_f2,nome_option_f2,id_option_f3,nome_option_f3,id_option_f7,nome_option_f7
2022.0,521760,Vaginal,1209,521760.0,Planaltina,7.0,Entorno Norte,3.0,Nordeste,2022.0,2022
2025.0,522020,Cesárea,115,522020.0,São Miguel do Araguaia,15.0,Norte,1.0,Centro Norte,2025.0,2025
1994.0,521580,Vaginal,25,521580.0,Palmelo,12.0,Estrada de Ferro,5.0,Centro Sudeste,1994.0,1994
2022.0,521390,Cesárea,11,521390.0,Mossâmedes,11.0,Rio Vermelho,4.0,Centro Oeste,2022.0,2022
2025.0,521710,Cesárea,55,521710.0,Piracanjuba,3.0,Centro Sul,5.0,Centro Sudeste,2025.0,2025
2007.0,520990,Vaginal,224,520990.0,Iaciara,10.0,Nordeste II,3.0,Nordeste,2007.0,2007
2019.0,520060,Cesárea,9,520060.0,Alto Paraíso de Goiás,7.0,Entorno Norte,3.0,Nordeste,2019.0,2019
2019.0,521550,Vaginal,42,521550.0,Ouvidor,12.0,Estrada de Ferro,5.0,Centro Sudeste,2019.0,2019
2016.0,520470,Vaginal,127,520470.0,Campinorte,4.0,Serra da Mesa,1.0,Centro Norte,2016.0,2016
2016.0,520680,Vaginal,34,520680.0,Damolândia,1.0,Central,4.0,Centro Oeste,2016.0,2016
2003.0,521405,Vaginal,105,521405.0,Mundo Novo,15.0,Norte,1.0,Centro Norte,2003.0,2003
2020.0,520500,Cesárea,19,520500.0,Carmo do Rio Verde,14.0,São Patrício I,1.0,Centro Norte,2020.0,2020
2020.0,520090,Cesárea,3,520090.0,Amorinópolis,18.0,Oeste I,4.0,Centro Oeste,2020.0,2020
2003.0,521925,Vaginal,72,521925.0,Santa Fé de Goiás,11.0,Rio Vermelho,4.0,Centro Oeste,2003.0,2003
2020.0,522230,Cesárea,2,522230.0,Vila Propício,13.0,São Patrício II,1.0,Centro Norte,2020.0,2020
2020.0,521740,Vaginal,209,521740.0,Pires do Rio,12.0,Estrada de Ferro,5.0,Centro Sudeste,2020.0,2020
2017.0,521270,Vaginal,106,521270.0,Mambaí,10.0,Nordeste II,3.0,Nordeste,2017.0,2017
2017.0,521900,Cesárea,13,521900.0,Sanclerlândia,16.0,Oeste II,4.0,Centro Oeste,2017.0,2017
1999.0,520005,Vaginal,94,520005.0,Abadia de Goiás,1.0,Central,4.0,Centro Oeste,1999.0,1999
1998.0,522100,Vaginal,57,522100.0,Taquaral de Goiás,1.0,Central,4.0,Centro Oeste,1998.0,1998
2011.0,521560,Cesárea,17,521560.0,Padre Bernardo,13.0,São Patrício II,1.0,Centro Norte,2011.0,2011
2012.0,522150,Vaginal,41,522150.0,Turvânia,16.0,Oeste II,4.0,Centro Oeste,2012.0,2012
2005.0,520640,Vaginal,232,520640.0,Crixás,14.0,São Patrício I,1.0,Centro Norte,2005.0,2005
2012.0,520510,Vaginal,937,520510.0,Catalão,12.0,Estrada de Ferro,5.0,Centro Sudeste,2012.0,2012
2018.0,522060,Cesárea,58,522060.0,Silvânia,3.0,Centro Sul,5.0,Centro Sudeste,2018.0,2018
1999.0,522028,Vaginal,24,522028.0,São Patrício,14.0,São Patrício I,1.0,Centro Norte,1999.0,1999
2022.0,520495,Cesárea,7,520495.0,Campos Verdes,14.0,São Patrício I,1.0,Centro Norte,2022.0,2022
2021.0,520551,Vaginal,203,520551.0,Cocalzinho de Goiás,5.0,Pireneus,1.0,Centro Norte,2021.0,2021
2014.0,520670,Vaginal,48,520670.0,Damianópolis,10.0,Nordeste II,3.0,Nordeste,2014.0,2014
2006.0,521486,Vaginal,102,521486.0,Nova Glória,14.0,São Patrício I,1.0,Centro Norte,2006.0,2006
2014.0,522026,Cesárea,14,522026.0,São Miguel do Passa Quatro,3.0,Centro Sul,5.0,Centro Sudeste,2014.0,2014
2015.0,520425,Cesárea,84,520425.0,Cachoeira Dourada,17.0,Sul,5.0,Centro Sudeste,2015.0,2015
2015.0,521460,Cesárea,144,521460.0,Niquelândia,4.0,Serra da Mesa,1.0,Centro Norte,2015.0,2015
2025.0,520710,Cesárea,5,520710.0,Diorama,18.0,Oeste I,4.0,Centro Oeste,2025.0,2025
2023.0,520960,Cesárea,5,520960.0,Heitoraí,11.0,Rio Vermelho,4.0,Centro Oeste,2023.0,2023
2024.0,521180,Vaginal,306,521180.0,Jaraguá,13.0,São Patrício II,1.0,Centro Norte,2024.0,2024
1995.0,521935,Vaginal,45,521935.0,Santa Isabel,14.0,São Patrício I,1.0,Centro Norte,1995.0,1995
2001.0,520870,Vaginal,19766,520870.0,Goiânia,1.0,Central,4.0,Centro Oeste,2001.0,2001
2007.0,521530,Vaginal,133,521530.0,Orizona,3.0,Centro Sul,5.0,Centro Sudeste,2007.0,2007
2001.0,521920,Vaginal,43,521920.0,Santa Cruz de Goiás,12.0,Estrada de Ferro,5.0,Centro Sudeste,2001.0,2001
2007.0,521930,Vaginal,496,521930.0,Santa Helena de Goiás,2.0,Sudoeste I,2.0,Sudoeste,2007.0,2007
2008.0,520890,Vaginal,345,520890.0,Goiás,11.0,Rio Vermelho,4.0,Centro Oeste,2008.0,2008
1997.0,520250,Vaginal,115,520250.0,Aruanã,11.0,Rio Vermelho,4.0,Centro Oeste,1997.0,1997
1997.0,520790,Vaginal,39,520790.0,Flores de Goiás,7.0,Entorno Norte,3.0,Nordeste,1997.0,1997
2019.0,520510,Cesárea,596,520510.0,Catalão,12.0,Estrada de Ferro,5.0,Centro Sudeste,2019.0,2019
2016.0,520170,Vaginal,199,520170.0,Aragarças,18.0,Oeste I,4.0,Centro Oeste,2016.0,2016
2019.0,521770,Vaginal,163,521770.0,Pontalina,3.0,Centro Sul,5.0,Centro Sudeste,2019.0,2019
2019.0,522150,Vaginal,36,522150.0,Turvânia,16.0,Oeste II,4.0,Centro Oeste,2019.0,2019
2016.0,521530,Vaginal,140,521530.0,Orizona,3.0,Centro Sul,5.0,Centro Sudeste,2016.0,2016
2010.0,521130,Vaginal,80,521130.0,Itarumã,2.0,Sudoeste I,2.0,Sudoeste,2010.0,2010
2010.0,521800,Vaginal,621,521800.0,Porangatu,15.0,Norte,1.0,Centro Norte,2010.0,2010
2017.0,520552,Vaginal,45,520552.0,Colinas do Sul,4.0,Serra da Mesa,1.0,Centro Norte,2017.0,2017
2010.0,521940,Vaginal,75,521940.0,Santa Rita do Araguaia,8.0,Sudoeste II,2.0,Sudoeste,2010.0,2010
2022.0,520000,Vaginal,20,,,,,,,2022.0,2022
2022.0,520005,Cesárea,81,520005.0,Abadia de Goiás,1.0,Central,4.0,Centro Oeste,2022.0,2022
2017.0,521385,Vaginal,20,521385.0,Morro Agudo de Goiás,14.0,São Patrício I,1.0,Centro Norte,2017.0,2017
2017.0,521920,Cesárea,8,521920.0,Santa Cruz de Goiás,12.0,Estrada de Ferro,5.0,Centro Sudeste,2017.0,2017
2004.0,522000,Vaginal,101,522000.0,São João d'Aliança,7.0,Entorno Norte,3.0,Nordeste,2004.0,2004
2018.0,520680,Cesárea,5,520680.0,Damolândia,1.0,Central,4.0,Centro Oeste,2018.0,2018
2012.0,520360,Vaginal,36,520360.0,Brazabrantes,1.0,Central,4.0,Centro Oeste,2012.0,2012
2025.0,522200,Cesárea,78,522200.0,Vianópolis,3.0,Centro Sul,5.0,Centro Sudeste,2025.0,2025
2000.0,520420,Vaginal,12,520420.0,Cachoeira de Goiás,16.0,Oeste II,4.0,Centro Oeste,2000.0,2000
2000.0,520650,Vaginal,65,520650.0,Cromínia,3.0,Centro Sul,5.0,Centro Sudeste,2000.0,2000
2018.0,521860,Cesárea,17,521860.0,Rialma,14.0,São Patrício I,1.0,Centro Norte,2018.0,2018
2005.0,521340,Vaginal,16,521340.0,Moiporá,18.0,Oeste I,4.0,Centro Oeste,2005.0,2005
2013.0,521260,Cesárea,7,521260.0,Mairipotaba,3.0,Centro Sul,5.0,Centro Sudeste,2013.0,2013
2012.0,520910,Vaginal,292,520910.0,Goiatuba,17.0,Sul,5.0,Centro Sudeste,2012.0,2012
2000.0,521565,Vaginal,45,521565.0,Palestina de Goiás,18.0,Oeste I,4.0,Centro Oeste,2000.0,2000
2006.0,521860,Vaginal,144,521860.0,Rialma,14.0,São Patrício I,1.0,Centro Norte,2006.0,2006
2014.0,521580,Cesárea,1,521580.0,Palmelo,12.0,Estrada de Ferro,5.0,Centro Sudeste,2014.0,2014
2015.0,520660,Vaginal,15,520660.0,Cumari,12.0,Estrada de Ferro,5.0,Centro Sudeste,2015.0,2015
2015.0,521220,Vaginal,128,521220.0,Jussara,11.0,Rio Vermelho,4.0,Centro Oeste,2015.0,2015
2024.0,521150,Cesárea,785,521150.0,Itumbiara,17.0,Sul,5.0,Centro Sudeste,2024.0,2024
2021.0,522220,Vaginal,57,522220.0,Vila Boa,7.0,Entorno Norte,3.0,Nordeste,2021.0,2021
2015.0,522170,Cesárea,23,522170.0,Uruana,14.0,São Patrício I,1.0,Centro Norte,2015.0,2015
1994.0,520850,Vaginal,61,520850.0,Goiandira,12.0,Estrada de Ferro,5.0,Centro Sudeste,1994.0,1994
1994.0,521530,Vaginal,194,521530.0,Orizona,3.0,Centro Sul,5.0,Centro Sudeste,1994.0,1994
2024.0,521350,Cesárea,18,521350.0,Monte Alegre de Goiás,9.0,Nordeste I,3.0,Nordeste,2024.0,2024
1994.0,520760,Vaginal,64,520760.0,Fazenda Nova,18.0,Oeste I,4.0,Centro Oeste,1994.0,1994
2022.0,521740,Cesárea,229,521740.0,Pires do Rio,12.0,Estrada de Ferro,5.0,Centro Sudeste,2022.0,2022
2007.0,520110,Vaginal,4986,520110.0,Anápolis,5.0,Pireneus,1.0,Centro Norte,2007.0,2007
2007.0,520140,Vaginal,7746,520140.0,Aparecida de Goiânia,3.0,Centro Sul,5.0,Centro Sudeste,2007.0,2007
1996.0,521910,Vaginal,135,521910.0,Santa Bárbara de Goiás,1.0,Central,4.0,Centro Oeste,1996.0,1996
2008.0,521523,Vaginal,1668,521523.0,Novo Gama,6.0,Entorno Sul,3.0,Nordeste,2008.0,2008
2019.0,520590,Cesárea,33,520590.0,Corumbaíba,12.0,Estrada de Ferro,5.0,Centro Sudeste,2019.0,2019
1997.0,520970,Vaginal,172,520970.0,Hidrolândia,3.0,Centro Sul,5.0,Centro Sudeste,1997.0,1997
2016.0,520850,Vaginal,38,520850.0,Goiandira,12.0,Estrada de Ferro,5.0,Centro Sudeste,2016.0,2016
1997.0,521295,Vaginal,60,521295.0,Matrinchã,11.0,Rio Vermelho,4.0,Centro Oeste,1997.0,1997
1997.0,522100,Vaginal,40,522100.0,Taquaral de Goiás,1.0,Central,4.0,Centro Oeste,1997.0,1997
2016.0,521250,Vaginal,2481,521250.0,Luziânia,6.0,Entorno Sul,3.0,Nordeste,2016.0,2016
2009.0,521770,Vaginal,165,521770.0,Pontalina,3.0,Centro Sul,5.0,Centro Sudeste,2009.0,2009
1998.0,520780,Vaginal,135,520780.0,Firminópolis,16.0,Oeste II,4.0,Centro Oeste,1998.0,1998
2016.0,521950,Vaginal,35,521950.0,Santa Rosa de Goiás,1.0,Central,4.0,Centro Oeste,2016.0,2016
2020.0,520980,Cesárea,2,520980.0,Hidrolina,4.0,Serra da Mesa,1.0,Centro Norte,2020.0,2020
2017.0,520549,Cesárea,173,520549.0,Cidade Ocidental,6.0,Entorno Sul,3.0,Nordeste,2017.0,2017
1998.0,522000,Vaginal,134,522000.0,São João d'Aliança,7.0,Entorno Norte,3.0,Nordeste,1998.0,1998
2010.0,520880,Vaginal,494,520880.0,Goianira,1.0,Central,4.0,Centro Oeste,2010.0,2010
2011.0,520025,Vaginal,2499,520025.0,Águas Lindas de Goiás,6.0,Entorno Sul,3.0,Nordeste,2011.0,2011
2005.0,521945,Vaginal,39,521945.0,Santa Rita do Novo Destino,13.0,São Patrício II,1.0,Centro Norte,2005.0,2005
2013.0,520620,Cesárea,138,520620.0,Cristalina,6.0,Entorno Sul,3.0,Nordeste,2013.0,2013
1999.0,522108,Vaginal,57,522108.0,Teresina de Goiás,9.0,Nordeste I,3.0,Nordeste,1999.0,1999
2013.0,521570,Vaginal,280,521570.0,Palmeiras de Goiás,16.0,Oeste II,4.0,Centro Oeste,2013.0,2013
2025.0,520330,Vaginal,151,520330.0,Bela Vista de Goiás,3.0,Centro Sul,5.0,Centro Sudeste,2025.0,2025
2012.0,522108,Vaginal,41,522108.0,Teresina de Goiás,9.0,Nordeste I,3.0,Nordeste,2012.0,2012
2012.0,521380,Vaginal,409,521380.0,Morrinhos,17.0,Sul,5.0,Centro Sudeste,2012.0,2012
2014.0,520013,Cesárea,53,520013.0,Acreúna,2.0,Sudoeste I,2.0,Sudoeste,2014.0,2014
2014.0,520082,Vaginal,7,520082.0,Amaralina,4.0,Serra da Mesa,1.0,Centro Norte,2014.0,2014
2000.0,522155,Vaginal,78,522155.0,Turvelândia,2.0,Sudoeste I,2.0,Sudoeste,2000.0,2000
2015.0,520080,Vaginal,111,520080.0,Alvorada do Norte,10.0,Nordeste II,3.0,Nordeste,2015.0,2015
2001.0,520465,Vaginal,74,520465.0,Campinaçu,15.0,Norte,1.0,Centro Norte,2001.0,2001
2021.0,521460,Cesárea,76,521460.0,Niquelândia,4.0,Serra da Mesa,1.0,Centro Norte,2021.0,2021
2006.0,521950,Vaginal,36,521950.0,Santa Rosa de Goiás,1.0,Central,4.0,Centro Oeste,2006.0,2006
2015.0,521310,Cesárea,839,521310.0,Mineiros,8.0,Sudoeste II,2.0,Sudoeste,2015.0,2015
2021.0,520650,Vaginal,26,520650.0,Cromínia,3.0,Centro Sul,5.0,Centro Sudeste,2021.0,2021
2024.0,520970,Cesárea,178,520970.0,Hidrolândia,3.0,Centro Sul,5.0,Centro Sudeste,2024.0,2024
2024.0,521770,Cesárea,36,521770.0,Pontalina,3.0,Centro Sul,5.0,Centro Sudeste,2024.0,2024
1995.0,521150,Vaginal,1781,521150.0,Itumbiara,17.0,Sul,5.0,Centro Sudeste,1995.0,1995
1994.0,520260,Vaginal,80,520260.0,Aurilândia,16.0,Oeste II,4.0,Centro Oeste,1994.0,1994
1994.0,520450,Vaginal,427,520450.0,Caldas Novas,12.0,Estrada de Ferro,5.0,Centro Sudeste,1994.0,1994
2007.0,520350,Vaginal,308,520350.0,Bom Jesus de Goiás,17.0,Sul,5.0,Centro Sudeste,2007.0,2007
2001.0,521010,Vaginal,321,521010.0,Ipameri,12.0,Estrada de Ferro,5.0,Centro Sudeste,2001.0,2001
1996.0,522060,Vaginal,373,522060.0,Silvânia,3.0,Centro Sul,5.0,Centro Sudeste,1996.0,1996
2002.0,520940,Vaginal,50,520940.0,Guarani de Goiás,10.0,Nordeste II,3.0,Nordeste,2002.0,2002
2008.0,520250,Vaginal,75,520250.0,Aruanã,11.0,Rio Vermelho,4.0,Centro Oeste,2008.0,2008
1997.0,520215,Vaginal,158,520215.0,Araguapaz,11.0,Rio Vermelho,4.0,Centro Oeste,1997.0,1997
1997.0,520350,Vaginal,301,520350.0,Bom Jesus de Goiás,17.0,Sul,5.0,Centro Sudeste,1997.0,1997
1997.0,520393,Vaginal,22,520393.0,Buriti de Goiás,16.0,Oeste II,4.0,Centro Oeste,1997.0,1997
2016.0,520310,Vaginal,23,520310.0,Baliza,18.0,Oeste I,4.0,Centro Oeste,2016.0,2016
1997.0,520880,Vaginal,354,520880.0,Goianira,1.0,Central,4.0,Centro Oeste,1997.0,1997
2019.0,521440,Cesárea,23,521440.0,Nazário,1.0,Central,4.0,Centro Oeste,2019.0,2019
2016.0,520690,Cesárea,8,520690.0,Davinópolis,12.0,Estrada de Ferro,5.0,Centro Sudeste,2016.0,2016
1997.0,522040,Vaginal,310,522040.0,São Simão,2.0,Sudoeste I,2.0,Sudoeste,1997.0,1997
2016.0,521205,Cesárea,4,521205.0,Jesúpolis,1.0,Central,4.0,Centro Oeste,2016.0,2016
2020.0,520660,Vaginal,14,520660.0,Cumari,12.0,Estrada de Ferro,5.0,Centro Sudeste,2020.0,2020
2020.0,520800,Cesárea,429,520800.0,Formosa,7.0,Entorno Norte,3.0,Nordeste,2020.0,2020
2004.0,520005,Vaginal,105,520005.0,Abadia de Goiás,1.0,Central,4.0,Centro Oeste,2004.0,2004
2004.0,520360,Vaginal,35,520360.0,Brazabrantes,1.0,Central,4.0,Centro Oeste,2004.0,2004
1998.0,521180,Vaginal,648,521180.0,Jaraguá,13.0,São Patrício II,1.0,Centro Norte,1998.0,1998
2017.0,520260,Cesárea,3,520260.0,Aurilândia,16.0,Oeste II,4.0,Centro Oeste,2017.0,2017
2020.0,521730,Cesárea,107,521730.0,Pirenópolis,5.0,Pireneus,1.0,Centro Norte,2020.0,2020
1998.0,521839,Vaginal,39,521839.0,Professor Jamil,3.0,Centro Sul,5.0,Centro Sudeste,1998.0,1998
2011.0,520552,Vaginal,37,520552.0,Colinas do Sul,4.0,Serra da Mesa,1.0,Centro Norte,2011.0,2011
2004.0,522068,Vaginal,139,522068.0,Simolândia,10.0,Nordeste II,3.0,Nordeste,2004.0,2004
2004.0,521385,Vaginal,25,521385.0,Morro Agudo de Goiás,14.0,São Patrício I,1.0,Centro Norte,2004.0,2004
2017.0,522170,Cesárea,34,522170.0,Uruana,14.0,São Patrício I,1.0,Centro Norte,2017.0,2017
2018.0,520760,Vaginal,43,520760.0,Fazenda Nova,18.0,Oeste I,4.0,Centro Oeste,2018.0,2018
1999.0,520420,Vaginal,32,520420.0,Cachoeira de Goiás,16.0,Oeste II,4.0,Centro Oeste,1999.0,1999
1999.0,520725,Vaginal,144,520725.0,Doverlândia,8.0,Sudoeste II,2.0,Sudoeste,1999.0,1999
2011.0,521910,Cesárea,5,521910.0,Santa Bárbara de Goiás,1.0,Central,4.0,Centro Oeste,2011.0,2011
2011.0,521935,Cesárea,1,521935.0,Santa Isabel,14.0,São Patrício I,1.0,Centro Norte,2011.0,2011
2018.0,520915,Cesárea,14,520915.0,Gouvelândia,17.0,Sul,5.0,Centro Sudeste,2018.0,2018
2005.0,521210,Vaginal,81,521210.0,Joviânia,17.0,Sul,5.0,Centro Sudeste,2005.0,2005
2014.0,520470,Vaginal,103,520470.0,Campinorte,4.0,Serra da Mesa,1.0,Centro Norte,2014.0,2014
2000.0,522150,Vaginal,66,522150.0,Turvânia,16.0,Oeste II,4.0,Centro Oeste,2000.0,2000
2006.0,521350,Vaginal,151,521350.0,Monte Alegre de Goiás,9.0,Nordeste I,3.0,Nordeste,2006.0,2006
2014.0,521080,Vaginal,43,521080.0,Itajá,2.0,Sudoeste I,2.0,Sudoeste,2014.0,2014
2014.0,521100,Vaginal,75,521100.0,Itapirapuã,11.0,Rio Vermelho,4.0,Centro Oeste,2014.0,2014
2021.0,522028,Cesárea,4,522028.0,São Patrício,14.0,São Patrício I,1.0,Centro Norte,2021.0,2021
2015.0,520815,Cesárea,7,520815.0,Gameleira de Goiás,5.0,Pireneus,1.0,Centro Norte,2015.0,2015
2024.0,520690,Cesárea,16,520690.0,Davinópolis,12.0,Estrada de Ferro,5.0,Centro Sudeste,2024.0,2024
2024.0,520980,Cesárea,13,520980.0,Hidrolina,4.0,Serra da Mesa,1.0,Centro Norte,2024.0,2024
2021.0,521220,Vaginal,67,521220.0,Jussara,11.0,Rio Vermelho,4.0,Centro Oeste,2021.0,2021
1994.0,521400,Vaginal,43,521400.0,Mozarlândia,11.0,Rio Vermelho,4.0,Centro Oeste,1994.0,1994
1994.0,521645,Vaginal,11,521645.0,Perolândia,8.0,Sudoeste II,2.0,Sudoeste,1994.0,1994
1995.0,520993,Vaginal,34,520993.0,Inaciolândia,17.0,Sul,5.0,Centro Sudeste,1995.0,1995
2024.0,521680,Cesárea,34,521680.0,Petrolina de Goiás,1.0,Central,4.0,Centro Oeste,2024.0,2024
2007.0,520780,Vaginal,80,520780.0,Firminópolis,16.0,Oeste II,4.0,Centro Oeste,2007.0,2007
2001.0,521960,Vaginal,74,521960.0,Santa Tereza de Goiás,15.0,Norte,1.0,Centro Norte,2001.0,2001
2008.0,520993,Vaginal,103,520993.0,Inaciolândia,17.0,Sul,5.0,Centro Sudeste,2008.0,2008
2016.0,520650,Vaginal,28,520650.0,Cromínia,3.0,Centro Sul,5.0,Centro Sudeste,2016.0,2016
2003.0,521590,Vaginal,31,521590.0,Palminópolis,16.0,Oeste II,4.0,Centro Oeste,2003.0,2003
2009.0,520800,Vaginal,1634,520800.0,Formosa,7.0,Entorno Norte,3.0,Nordeste,2009.0,2009
2020.0,520551,Cesárea,51,520551.0,Cocalzinho de Goiás,5.0,Pireneus,1.0,Centro Norte,2020.0,2020
2010.0,520420,Vaginal,14,520420.0,Cachoeira de Goiás,16.0,Oeste II,4.0,Centro Oeste,2010.0,2010
2016.0,521925,Cesárea,21,521925.0,Santa Fé de Goiás,11.0,Rio Vermelho,4.0,Centro Oeste,2016.0,2016
2004.0,520320,Vaginal,100,520320.0,Barro Alto,13.0,São Patrício II,1.0,Centro Norte,2004.0,2004
2004.0,520450,Vaginal,1087,520450.0,Caldas Novas,12.0,Estrada de Ferro,5.0,Centro Sudeste,2004.0,2004
2010.0,520570,Vaginal,27,520570.0,Córrego do Ouro,16.0,Oeste II,4.0,Centro Oeste,2010.0,2010
2020.0,521500,Cesárea,30,521500.0,Nova Veneza,1.0,Central,4.0,Centro Oeste,2020.0,2020
2010.0,521971,Vaginal,57,521971.0,Santo Antônio da Barra,2.0,Sudoeste I,2.0,Sudoeste,2010.0,2010
2017.0,521680,Cesárea,16,521680.0,Petrolina de Goiás,1.0,Central,4.0,Centro Oeste,2017.0,2017
2018.0,520530,Cesárea,14,520530.0,Cavalcante,9.0,Nordeste I,3.0,Nordeste,2018.0,2018
1999.0,520540,Vaginal,229,520540.0,Ceres,14.0,São Patrício I,1.0,Centro Norte,1999.0,1999
2021.0,520010,Vaginal,117,520010.0,Abadiânia,5.0,Pireneus,1.0,Centro Norte,2021.0,2021
2018.0,521000,Cesárea,102,521000.0,Inhumas,1.0,Central,4.0,Centro Oeste,2018.0,2018
2011.0,522155,Cesárea,12,522155.0,Turvelândia,2.0,Sudoeste I,2.0,Sudoeste,2011.0,2011
2025.0,522205,Cesárea,64,522205.0,Vicentinópolis,3.0,Centro Sul,5.0,Centro Sudeste,2025.0,2025
2018.0,522150,Vaginal,51,522150.0,Turvânia,16.0,Oeste II,4.0,Centro Oeste,2018.0,2018
2018.0,521370,Vaginal,94,521370.0,Montes Claros de Goiás,18.0,Oeste I,4.0,Centro Oeste,2018.0,2018
2025.0,520215,Cesárea,16,520215.0,Araguapaz,11.0,Rio Vermelho,4.0,Centro Oeste,2025.0,2025
2024.0,520320,Cesárea,63,520320.0,Barro Alto,13.0,São Patrício II,1.0,Centro Norte,2024.0,2024
2025.0,520500,Vaginal,51,520500.0,Carmo do Rio Verde,14.0,São Patrício I,1.0,Centro Norte,2025.0,2025
2014.0,520020,Cesárea,17,520020.0,Água Limpa,17.0,Sul,5.0,Centro Sudeste,2014.0,2014
2012.0,521645,Vaginal,22,521645.0,Perolândia,8.0,Sudoeste II,2.0,Sudoeste,2012.0,2012
2000.0,521570,Vaginal,250,521570.0,Palmeiras de Goiás,16.0,Oeste II,4.0,Centro Oeste,2000.0,2000
2014.0,520551,Vaginal,189,520551.0,Cocalzinho de Goiás,5.0,Pireneus,1.0,Centro Norte,2014.0,2014
2014.0,521525,Vaginal,26,521525.0,Novo Planalto,15.0,Norte,1.0,Centro Norte,2014.0,2014
2014.0,521930,Vaginal,374,521930.0,Santa Helena de Goiás,2.0,Sudoeste I,2.0,Sudoeste,2014.0,2014
2015.0,520310,Vaginal,27,520310.0,Baliza,18.0,Oeste I,4.0,Centro Oeste,2015.0,2015
2015.0,520440,Cesárea,7,520440.0,Caiapônia,8.0,Sudoeste II,2.0,Sudoeste,2015.0,2015
2015.0,521640,Cesárea,18,521640.0,Paraúna,16.0,Oeste II,4.0,Centro Oeste,2015.0,2015
2024.0,520760,Vaginal,30,520760.0,Fazenda Nova,18.0,Oeste I,4.0,Centro Oeste,2024.0,2024
2001.0,520753,Vaginal,111,520753.0,Faina,11.0,Rio Vermelho,4.0,Centro Oeste,2001.0,2001
2023.0,521015,Vaginal,26,521015.0,Ipiranga de Goiás,14.0,São Patrício I,1.0,Centro Norte,2023.0,2023
2025.0,521180,Cesárea,284,521180.0,Jaraguá,13.0,São Patrício II,1.0,Centro Norte,2025.0,2025
2022.0,521990,Cesárea,27,521990.0,São Francisco de Goiás,1.0,Central,4.0,Centro Oeste,2022.0,2022
2025.0,522040,Cesárea,110,522040.0,São Simão,2.0,Sudoeste I,2.0,Sudoeste,2025.0,2025
1995.0,521910,Vaginal,136,521910.0,Santa Bárbara de Goiás,1.0,Central,4.0,Centro Oeste,1995.0,1995
2025.0,521450,Vaginal,190,521450.0,Nerópolis,1.0,Central,4.0,Centro Oeste,2025.0,2025
1994.0,520400,Vaginal,49,520400.0,Cabeceiras,7.0,Entorno Norte,3.0,Nordeste,1994.0,1994
2024.0,521470,Cesárea,8,521470.0,Nova América,14.0,São Patrício I,1.0,Centro Norte,2024.0,2024
1996.0,521375,Vaginal,148,521375.0,Montividiu,2.0,Sudoeste I,2.0,Sudoeste,1996.0,1996
2002.0,520549,Vaginal,672,520549.0,Cidade Ocidental,6.0,Entorno Sul,3.0,Nordeste,2002.0,2002
2008.0,520551,Vaginal,203,520551.0,Cocalzinho de Goiás,5.0,Pireneus,1.0,Centro Norte,2008.0,2008
2019.0,520005,Vaginal,159,520005.0,Abadia de Goiás,1.0,Central,4.0,Centro Oeste,2019.0,2019
1997.0,520260,Vaginal,64,520260.0,Aurilândia,16.0,Oeste II,4.0,Centro Oeste,1997.0,1997
2016.0,520355,Vaginal,107,520355.0,Bonfinópolis,3.0,Centro Sul,5.0,Centro Sudeste,2016.0,2016
2008.0,522220,Vaginal,97,522220.0,Vila Boa,7.0,Entorno Norte,3.0,Nordeste,2008.0,2008
2016.0,520430,Vaginal,144,520430.0,Caçu,2.0,Sudoeste I,2.0,Sudoeste,2016.0,2016
2016.0,520510,Vaginal,851,520510.0,Catalão,12.0,Estrada de Ferro,5.0,Centro Sudeste,2016.0,2016
2003.0,520450,Vaginal,977,520450.0,Caldas Novas,12.0,Estrada de Ferro,5.0,Centro Sudeste,2003.0,2003
2009.0,520670,Vaginal,45,520670.0,Damianópolis,10.0,Nordeste II,3.0,Nordeste,2009.0,2009
2019.0,522026,Vaginal,24,522026.0,São Miguel do Passa Quatro,3.0,Centro Sul,5.0,Centro Sudeste,2019.0,2019
2020.0,520690,Vaginal,9,520690.0,Davinópolis,12.0,Estrada de Ferro,5.0,Centro Sudeste,2020.0,2020
2003.0,522190,Vaginal,41,522190.0,Varjão,3.0,Centro Sul,5.0,Centro Sudeste,2003.0,2003
2016.0,521973,Cesárea,9,521973.0,Santo Antônio de Goiás,1.0,Central,4.0,Centro Oeste,2016.0,2016
2020.0,520980,Vaginal,22,520980.0,Hidrolina,4.0,Serra da Mesa,1.0,Centro Norte,2020.0,2020
2020.0,521225,Cesárea,8,521225.0,Lagoa Santa,2.0,Sudoeste I,2.0,Sudoeste,2020.0,2020
1998.0,521295,Vaginal,45,521295.0,Matrinchã,11.0,Rio Vermelho,4.0,Centro Oeste,1998.0,1998
1998.0,521340,Vaginal,27,521340.0,Moiporá,18.0,Oeste I,4.0,Centro Oeste,1998.0,1998
2010.0,521020,Vaginal,370,521020.0,Iporá,18.0,Oeste I,4.0,Centro Oeste,2010.0,2010
2020.0,521405,Vaginal,40,521405.0,Mundo Novo,15.0,Norte,1.0,Centro Norte,2020.0,2020
2017.0,520690,Vaginal,10,520690.0,Davinópolis,12.0,Estrada de Ferro,5.0,Centro Sudeste,2017.0,2017
2010.0,521405,Vaginal,70,521405.0,Mundo Novo,15.0,Norte,1.0,Centro Norte,2010.0,2010
